Job.ID,Job.Category,Annual_salary,Posting.Date,month,count
398570,Constituent Services,67029.5,06/26/2019,6,7
398570,Community Programs,67029.5,06/26/2019,6,6
398602,Engineering,115732,08/30/2019,8,51
398602,Architecture,115732,08/30/2019,8,55
398602,Planning,115732,08/30/2019,8,42
398603,Engineering,128247.5,09/30/2019,9,36
398603,Architecture,128247.5,09/30/2019,9,36
398603,Planning,128247.5,09/30/2019,9,30
398617,Administration,65282.33,09/03/2019,9,19
398649,Engineering,97001,08/15/2019,8,51
398649,Architecture,97001,08/15/2019,8,55
398649,Planning,97001,08/15/2019,8,42
398703,Constituent Services,106909.5,08/29/2019,8,22
398744,Health,59069.52,08/26/2019,8,13
398748,Finance,59329,08/29/2019,8,25
398748,Accounting,59329,08/29/2019,8,27
398774,Finance,54346.5,08/26/2019,8,25
398774,Accounting,54346.5,08/26/2019,8,27
398777,Legal Affairs,70000,06/28/2019,6,4
398779,Building Operations,65093.5,06/26/2019,6,6
398779,Inspections,65093.5,06/26/2019,6,15
398779,Enforcement,65093.5,06/26/2019,6,15
398784,Finance,59129.5,08/26/2019,8,25
398784,Accounting,59129.5,08/26/2019,8,27
398786,Constituent Services,128784.86,08/29/2019,8,22
398786,Research,128784.86,08/29/2019,8,26
398812,Administration,92500,06/21/2019,6,5
398812,Accounting,92500,06/21/2019,6,13
398812,Procurement Policy,92500,06/21/2019,6,3
398812,Research,92500,06/21/2019,6,14
398812,Analysis,92500,06/21/2019,6,11
398863,Engineering,115732,06/26/2019,6,26
398863,Architecture,115732,06/26/2019,6,26
398863,Inspections,115732,06/26/2019,6,15
398863,Enforcement,115732,06/26/2019,6,15
398941,Finance,66315.5,07/05/2019,7,16
398941,Accounting,66315.5,07/05/2019,7,18
398941,Procurement,66315.5,07/05/2019,7,14
398950,Health,63766.5,07/02/2019,7,4
399009,Research,80000,06/27/2019,6,14
399009,Inspections,80000,06/27/2019,6,15
399009,Enforcement,80000,06/27/2019,6,15
399026,Legal Affairs,91545.5,08/15/2019,8,23
399083,Finance,48118.5,06/26/2019,6,11
399083,Accounting,48118.5,06/26/2019,6,13
399083,Procurement,48118.5,06/26/2019,6,9
399113,Constituent Services,58762,06/26/2019,6,7
399113,Community Programs,58762,06/26/2019,6,6
399195,Administration,55000,06/27/2019,6,5
399195,Human Resources,55000,06/27/2019,6,3
399197,Finance,66315.5,07/26/2019,7,16
399197,Accounting,66315.5,07/26/2019,7,18
399197,Procurement,66315.5,07/26/2019,7,14
399214,Finance,43530.5,07/26/2019,7,16
399214,Accounting,43530.5,07/26/2019,7,18
399214,Procurement,43530.5,07/26/2019,7,14
399256,Health,75550,09/24/2019,9,13
399274,Engineering,151795,07/05/2019,7,32
399274,Architecture,151795,07/05/2019,7,33
399274,Planning,151795,07/05/2019,7,26
399325,Engineering,98275,10/16/2019,10,48
399325,Architecture,98275,10/16/2019,10,54
399325,Planning,98275,10/16/2019,10,44
399471,Public Safety,106909.5,07/02/2019,7,5
399471,Inspections,106909.5,07/02/2019,7,11
399471,Enforcement,106909.5,07/02/2019,7,10
399477,Engineering,57720,07/16/2019,7,32
399477,Architecture,57720,07/16/2019,7,33
399477,Planning,57720,07/16/2019,7,26
399483,Engineering,128247.5,07/02/2019,7,32
399483,Architecture,128247.5,07/02/2019,7,33
399483,Planning,128247.5,07/02/2019,7,26
399497,Inspections,35259.05,09/24/2019,9,16
399497,Enforcement,35259.05,09/24/2019,9,16
399503,Finance,54510,07/26/2019,7,16
399503,Accounting,54510,07/26/2019,7,18
399503,Procurement,54510,07/26/2019,7,14
399521,Public Safety,49576.5,08/12/2019,8,11
399521,Inspections,49576.5,08/12/2019,8,25
399521,Enforcement,49576.5,08/12/2019,8,24
399528,Administration,100000,07/02/2019,7,11
399528,Accounting,100000,07/02/2019,7,18
399528,Procurement Policy,100000,07/02/2019,7,3
399528,Research,100000,07/02/2019,7,22
399528,Analysis,100000,07/02/2019,7,21
399530,Constituent Services,59491.87,09/18/2019,9,12
399530,Community Programs,59491.87,09/18/2019,9,9
399540,Engineering,52000,07/05/2019,7,32
399540,Architecture,52000,07/05/2019,7,33
399540,Planning,52000,07/05/2019,7,26
399565,Technology,127500,09/30/2019,9,41
399565,Data,127500,09/30/2019,9,41
399565,Innovation,127500,09/30/2019,9,38
399636,Public Safety,60633,07/16/2019,7,5
399636,Inspections,60633,07/16/2019,7,11
399781,Technology,66315.5,07/05/2019,7,18
399781,Data,66315.5,07/05/2019,7,22
399781,Innovation,66315.5,07/05/2019,7,16
399783,Legal Affairs,86760.5,07/05/2019,7,9
399883,Health,76995,07/29/2019,7,4
399915,Engineering,124970,07/09/2019,7,32
399915,Architecture,124970,07/09/2019,7,33
399915,Inspections,124970,07/09/2019,7,11
399915,Enforcement,124970,07/09/2019,7,10
399927,Technology,101515.5,07/08/2019,7,18
399927,Data,101515.5,07/08/2019,7,22
399927,Innovation,101515.5,07/08/2019,7,16
399933,Technology,106909.5,08/05/2019,8,33
399933,Data,106909.5,08/05/2019,8,41
399933,Innovation,106909.5,08/05/2019,8,39
399938,Engineering,124970,07/12/2019,7,32
399938,Architecture,124970,07/12/2019,7,33
399938,Inspections,124970,07/12/2019,7,11
399938,Enforcement,124970,07/12/2019,7,10
399953,Technology,77500,08/16/2019,8,33
399953,Data,77500,08/16/2019,8,41
399953,Innovation,77500,08/16/2019,8,39
399955,Finance,43296,07/09/2019,7,16
399955,Accounting,43296,07/09/2019,7,18
399955,Procurement,43296,07/09/2019,7,14
399963,Research,81000,07/10/2019,7,22
399963,Analysis,81000,07/10/2019,7,21
399979,Research,58500,07/15/2019,7,22
399979,Analysis,58500,07/15/2019,7,21
400042,Building Operations,53834,10/01/2019,10,22
400042,Maintenance,53834,10/01/2019,10,26
400066,Engineering,80526.5,07/12/2019,7,32
400066,Architecture,80526.5,07/12/2019,7,33
400066,Planning,80526.5,07/12/2019,7,26
400075,Technology,94835,09/04/2019,9,41
400075,Data,94835,09/04/2019,9,41
400075,Innovation,94835,09/04/2019,9,38
400082,Administration,58762,10/28/2019,10,44
400084,Technology,91442,07/11/2019,7,18
400084,Data,91442,07/11/2019,7,22
400084,Innovation,91442,07/11/2019,7,16
400112,Engineering,128247.5,07/10/2019,7,32
400112,Architecture,128247.5,07/10/2019,7,33
400112,Planning,128247.5,07/10/2019,7,26
400113,Administration,56318.5,07/26/2019,7,11
400113,Human Resources,56318.5,07/26/2019,7,4
400119,Legal Affairs,90000,11/06/2019,11,22
400122,Finance,64452,07/09/2019,7,16
400122,Accounting,64452,07/09/2019,7,18
400122,Data,64452,07/09/2019,7,22
400122,Innovation,64452,07/09/2019,7,16
400141,Engineering,66315.5,07/11/2019,7,32
400141,Architecture,66315.5,07/11/2019,7,33
400141,Research,66315.5,07/11/2019,7,22
400141,Analysis,66315.5,07/11/2019,7,21
400171,Legal Affairs,79483.5,07/10/2019,7,9
400198,Engineering,94286.5,07/12/2019,7,32
400198,Architecture,94286.5,07/12/2019,7,33
400198,Planning,94286.5,07/12/2019,7,26
400225,Constituent Services,86515.5,07/10/2019,7,7
400261,Policy,115732,10/30/2019,10,18
400261,Research,115732,10/30/2019,10,56
400261,Inspections,115732,10/30/2019,10,42
400261,Enforcement,115732,10/30/2019,10,39
400304,Policy,78803,07/12/2019,7,6
400304,Research,78803,07/12/2019,7,22
400304,Analysis,78803,07/12/2019,7,21
400308,Policy,65385.5,07/12/2019,7,6
400308,Research,65385.5,07/12/2019,7,22
400308,Analysis,65385.5,07/12/2019,7,21
400321,Health,166578.55,10/10/2019,10,21
400387,Technology,82207,08/16/2019,8,33
400387,Data,82207,08/16/2019,8,41
400387,Innovation,82207,08/16/2019,8,39
400428,Architecture,125000,07/11/2019,7,33
400428,Data,125000,07/11/2019,7,22
400428,Research,125000,07/11/2019,7,22
400428,Analysis,125000,07/11/2019,7,21
400514,Policy,94889,08/23/2019,8,7
400514,Research,94889,08/23/2019,8,26
400514,Analysis,94889,08/23/2019,8,21
400522,Finance,87500,07/19/2019,7,16
400522,Accounting,87500,07/19/2019,7,18
400522,Procurement,87500,07/19/2019,7,14
400658,Health,133385.62,09/24/2019,9,13
400670,Building Operations,78226.92,08/30/2019,8,16
400670,Maintenance,78226.92,08/30/2019,8,16
400671,Building Operations,58359.6,09/30/2019,9,9
400671,Maintenance,58359.6,09/30/2019,9,12
400672,Building Operations,75543.84,10/01/2019,10,22
400672,Maintenance,75543.84,10/01/2019,10,26
400689,Building Operations,77556.15,07/19/2019,7,9
400689,Maintenance,77556.15,07/19/2019,7,8
400798,Engineering,55181.5,07/19/2019,7,32
400798,Architecture,55181.5,07/19/2019,7,33
400798,Planning,55181.5,07/19/2019,7,26
400809,Technology,61549.5,07/16/2019,7,18
400809,Data,61549.5,07/16/2019,7,22
400809,Innovation,61549.5,07/16/2019,7,16
400859,Finance,64516.62,10/28/2019,10,31
400859,Accounting,64516.62,10/28/2019,10,34
401332,Technology,115732,07/16/2019,7,18
401332,Data,115732,07/16/2019,7,22
401332,Innovation,115732,07/16/2019,7,16
401349,Social Services,77723.5,10/28/2019,10,15
401377,Engineering,128247.5,07/18/2019,7,32
401377,Architecture,128247.5,07/18/2019,7,33
401377,Planning,128247.5,07/18/2019,7,26
401379,Legal Affairs,74177,07/25/2019,7,9
401383,Policy,79796.5,07/24/2019,7,6
401383,Research,79796.5,07/24/2019,7,22
401486,Constituent Services,106909.5,07/17/2019,7,7
401486,Community Programs,106909.5,07/17/2019,7,5
401510,Finance,64729.5,07/26/2019,7,16
401510,Accounting,64729.5,07/26/2019,7,18
401510,Procurement,64729.5,07/26/2019,7,14
401520,Administration,70661,07/30/2019,7,11
401520,Data,70661,07/30/2019,7,22
401520,Research,70661,07/30/2019,7,22
401520,Inspections,70661,07/30/2019,7,11
401520,Enforcement,70661,07/30/2019,7,10
401521,Administration,47452.5,09/27/2019,9,19
401521,Human Resources,47452.5,09/27/2019,9,8
401546,Social Services,57818,10/25/2019,10,15
401548,Social Services,42093,10/08/2019,10,15
401553,Engineering,69283.5,09/30/2019,9,36
401553,Architecture,69283.5,09/30/2019,9,36
401553,Planning,69283.5,09/30/2019,9,30
401554,Legal Affairs,86419.5,07/25/2019,7,9
401555,Legal Affairs,95477.5,07/25/2019,7,9
401556,Legal Affairs,66904,07/25/2019,7,9
401592,Social Services,77723.5,10/28/2019,10,15
401602,Health,57095,10/28/2019,10,21
401619,Social Services,77723.5,10/28/2019,10,15
401634,Engineering,55181.5,07/26/2019,7,32
401634,Architecture,55181.5,07/26/2019,7,33
401634,Planning,55181.5,07/26/2019,7,26
401732,Engineering,107000,11/01/2019,11,64
401732,Architecture,107000,11/01/2019,11,67
401732,Planning,107000,11/01/2019,11,55
401745,Technology,120000,07/18/2019,7,18
401745,Data,120000,07/18/2019,7,22
401745,Innovation,120000,07/18/2019,7,16
401752,Engineering,55181.5,07/26/2019,7,32
401752,Architecture,55181.5,07/26/2019,7,33
401752,Planning,55181.5,07/26/2019,7,26
401758,Building Operations,62308,07/19/2019,7,9
401758,Maintenance,62308,07/19/2019,7,8
401852,Technology,94835,07/19/2019,7,18
401852,Data,94835,07/19/2019,7,22
401852,Innovation,94835,07/19/2019,7,16
401861,Engineering,80526.5,07/26/2019,7,32
401861,Architecture,80526.5,07/26/2019,7,33
401861,Planning,80526.5,07/26/2019,7,26
402086,Health,35695.78,NA,NA,1
402098,Engineering,65533.5,07/30/2019,7,32
402098,Architecture,65533.5,07/30/2019,7,33
402098,Planning,65533.5,07/30/2019,7,26
402129,Research,80152.5,07/26/2019,7,22
402129,Analysis,80152.5,07/26/2019,7,21
402131,Research,80152.5,07/26/2019,7,22
402131,Analysis,80152.5,07/26/2019,7,21
402145,Technology,71049.55,08/02/2019,8,33
402145,Data,71049.55,08/02/2019,8,41
402145,Innovation,71049.55,08/02/2019,8,39
402219,Research,86000.5,07/26/2019,7,22
402219,Analysis,86000.5,07/26/2019,7,21
402276,Constituent Services,67029.5,08/16/2019,8,22
402345,Building Operations,128343.1,07/30/2019,7,9
402345,Maintenance,128343.1,07/30/2019,7,8
402357,Engineering,84076,07/24/2019,7,32
402357,Architecture,84076,07/24/2019,7,33
402357,Planning,84076,07/24/2019,7,26
402359,Engineering,60724,07/24/2019,7,32
402359,Architecture,60724,07/24/2019,7,33
402359,Planning,60724,07/24/2019,7,26
402373,Technology,85995,08/16/2019,8,33
402373,Data,85995,08/16/2019,8,41
402373,Innovation,85995,08/16/2019,8,39
402418,Engineering,69283.5,08/31/2019,8,51
402418,Architecture,69283.5,08/31/2019,8,55
402418,Inspections,69283.5,08/31/2019,8,25
402418,Enforcement,69283.5,08/31/2019,8,24
402533,Constituent Services,89970,07/24/2019,7,7
402533,Community Programs,89970,07/24/2019,7,5
402553,Building Operations,54882,07/26/2019,7,9
402553,Maintenance,54882,07/26/2019,7,8
402556,Legal Affairs,95477.5,10/10/2019,10,19
402575,Legal Affairs,86419.5,08/15/2019,8,23
402600,Legal Affairs,95477.5,11/18/2019,11,22
402609,Constituent Services,70517.23,07/31/2019,7,7
402609,Community Programs,70517.23,07/31/2019,7,5
402661,Administration,36267.5,07/26/2019,7,11
402661,Human Resources,36267.5,07/26/2019,7,4
402663,Public Safety,56150,07/26/2019,7,5
402663,Inspections,56150,07/26/2019,7,11
402663,Enforcement,56150,07/26/2019,7,10
402742,Administration,86419.5,07/25/2019,7,11
402763,Research,66904,07/26/2019,7,22
402763,Analysis,66904,07/26/2019,7,21
402799,Constituent Services,75000,08/12/2019,8,22
402799,Research,75000,08/12/2019,8,26
402799,Analysis,75000,08/12/2019,8,21
402923,Technology,125000,08/29/2019,8,33
402923,Data,125000,08/29/2019,8,41
402923,Innovation,125000,08/29/2019,8,39
402937,Legal Affairs,86057,07/31/2019,7,9
402957,Administration,68057,08/09/2019,8,11
402957,Architecture,68057,08/09/2019,8,55
402957,Research,68057,08/09/2019,8,26
402957,Analysis,68057,08/09/2019,8,21
402964,Technology,69283.5,07/31/2019,7,18
402964,Data,69283.5,07/31/2019,7,22
402964,Research,69283.5,07/31/2019,7,22
402964,Analysis,69283.5,07/31/2019,7,21
402974,Engineering,65208,07/26/2019,7,32
402974,Architecture,65208,07/26/2019,7,33
403070,Administration,82141,07/31/2019,7,11
403070,Inspections,82141,07/31/2019,7,11
403070,Enforcement,82141,07/31/2019,7,10
403130,Technology,111515.5,08/16/2019,8,33
403130,Data,111515.5,08/16/2019,8,41
403130,Innovation,111515.5,08/16/2019,8,39
403132,Engineering,89349,07/31/2019,7,32
403132,Architecture,89349,07/31/2019,7,33
403132,Inspections,89349,07/31/2019,7,11
403132,Enforcement,89349,07/31/2019,7,10
403135,Constituent Services,67029.5,09/17/2019,9,12
403135,Community Programs,67029.5,09/17/2019,9,9
403243,Building Operations,81009.18,10/08/2019,10,22
403243,Maintenance,81009.18,10/08/2019,10,26
403342,Technology,96222,07/30/2019,7,18
403342,Data,96222,07/30/2019,7,22
403352,Technology,96222,07/30/2019,7,18
403352,Data,96222,07/30/2019,7,22
403362,Policy,64480,07/30/2019,7,6
403362,Research,64480,07/30/2019,7,22
403362,Analysis,64480,07/30/2019,7,21
403372,Technology,104683,07/30/2019,7,18
403372,Data,104683,07/30/2019,7,22
403379,Policy,63000,07/30/2019,7,6
403379,Research,63000,07/30/2019,7,22
403379,Analysis,63000,07/30/2019,7,21
403395,Constituent Services,38805.48,08/02/2019,8,22
403395,Community Programs,38805.48,08/02/2019,8,12
403480,Technology,50148,08/16/2019,8,33
403480,Data,50148,08/16/2019,8,41
403480,Innovation,50148,08/16/2019,8,39
403481,Technology,109015.5,08/16/2019,8,33
403481,Data,109015.5,08/16/2019,8,41
403481,Innovation,109015.5,08/16/2019,8,39
403482,Technology,77500,09/06/2019,9,41
403482,Data,77500,09/06/2019,9,41
403482,Innovation,77500,09/06/2019,9,38
403485,Building Operations,59069.52,07/31/2019,7,9
403485,Maintenance,59069.52,07/31/2019,7,8
403516,Inspections,95000,08/07/2019,8,25
403516,Enforcement,95000,08/07/2019,8,24
403522,Inspections,75000,08/07/2019,8,25
403522,Enforcement,75000,08/07/2019,8,24
403634,Constituent Services,31371.5,08/01/2019,8,22
403634,Community Programs,31371.5,08/01/2019,8,12
403642,Administration,100000,08/07/2019,8,11
403642,Architecture,100000,08/07/2019,8,55
403642,Research,100000,08/07/2019,8,26
403642,Analysis,100000,08/07/2019,8,21
403661,Engineering,97001,10/28/2019,10,48
403661,Architecture,97001,10/28/2019,10,54
403661,Planning,97001,10/28/2019,10,44
403671,Finance,51658,08/26/2019,8,25
403671,Accounting,51658,08/26/2019,8,27
403701,Finance,105360,09/11/2019,9,23
403701,Accounting,105360,09/11/2019,9,29
403701,Procurement,105360,09/11/2019,9,15
403768,Constituent Services,70995,08/30/2019,8,22
403768,Research,70995,08/30/2019,8,26
403768,Analysis,70995,08/30/2019,8,21
403770,Legal Affairs,77362.5,08/01/2019,8,23
403853,Health,166578.55,10/10/2019,10,21
403882,Engineering,69283.5,08/30/2019,8,51
403882,Architecture,69283.5,08/30/2019,8,55
403882,Inspections,69283.5,08/30/2019,8,25
403882,Enforcement,69283.5,08/30/2019,8,24
403892,Engineering,80526.5,08/30/2019,8,51
403892,Architecture,80526.5,08/30/2019,8,55
403892,Inspections,80526.5,08/30/2019,8,25
403892,Enforcement,80526.5,08/30/2019,8,24
403896,Engineering,103050,08/30/2019,8,51
403896,Architecture,103050,08/30/2019,8,55
403896,Inspections,103050,08/30/2019,8,25
403896,Enforcement,103050,08/30/2019,8,24
403900,Technology,95995,08/09/2019,8,33
403900,Data,95995,08/09/2019,8,41
403900,Innovation,95995,08/09/2019,8,39
403909,Public Safety,69283.5,08/06/2019,8,11
403909,Inspections,69283.5,08/06/2019,8,25
403909,Enforcement,69283.5,08/06/2019,8,24
403910,Technology,120474.5,08/16/2019,8,33
403910,Data,120474.5,08/16/2019,8,41
403910,Innovation,120474.5,08/16/2019,8,39
403913,Technology,96442,08/16/2019,8,33
403913,Data,96442,08/16/2019,8,41
403913,Innovation,96442,08/16/2019,8,39
403923,Technology,96222,09/03/2019,9,41
403923,Data,96222,09/03/2019,9,41
403923,Innovation,96222,09/03/2019,9,38
403947,Health,95198.48,10/28/2019,10,21
403986,Health,64658.5,08/06/2019,8,13
404116,Administration,59129.5,08/09/2019,8,11
404116,Human Resources,59129.5,08/09/2019,8,4
404146,Finance,90000,08/05/2019,8,25
404146,Accounting,90000,08/05/2019,8,27
404146,Procurement,90000,08/05/2019,8,19
404179,Legal Affairs,95000,08/05/2019,8,23
404186,Technology,87500,08/05/2019,8,33
404186,Data,87500,08/05/2019,8,41
404186,Innovation,87500,08/05/2019,8,39
404196,Legal Affairs,95000,08/05/2019,8,23
404209,Constituent Services,68495,11/04/2019,11,36
404209,Community Programs,68495,11/04/2019,11,23
404216,Legal Affairs,65830,08/05/2019,8,23
404297,Social Services,46329,08/06/2019,8,6
404340,Social Services,77723.5,10/28/2019,10,15
404366,Health,73495,08/26/2019,8,13
404373,Building Operations,49053.5,08/12/2019,8,16
404373,Maintenance,49053.5,08/12/2019,8,16
404375,Finance,167500,08/06/2019,8,25
404375,Accounting,167500,08/06/2019,8,27
404375,Procurement,167500,08/06/2019,8,19
404382,Engineering,97001,08/16/2019,8,51
404382,Architecture,97001,08/16/2019,8,55
404382,Planning,97001,08/16/2019,8,42
404403,Social Services,89100.5,08/06/2019,8,6
404425,Technology,64156,08/09/2019,8,33
404425,Data,64156,08/09/2019,8,41
404425,Innovation,64156,08/09/2019,8,39
404451,Engineering,80526.5,08/16/2019,8,51
404451,Architecture,80526.5,08/16/2019,8,55
404451,Planning,80526.5,08/16/2019,8,42
404471,Finance,80367.5,08/16/2019,8,25
404471,Accounting,80367.5,08/16/2019,8,27
404471,Procurement,80367.5,08/16/2019,8,19
404484,Finance,56867.5,08/06/2019,8,25
404484,Accounting,56867.5,08/06/2019,8,27
404484,Procurement Policy,56867.5,08/06/2019,8,3
404484,Research,56867.5,08/06/2019,8,26
404484,Analysis,56867.5,08/06/2019,8,21
404500,Policy,94889,09/06/2019,9,10
404500,Research,94889,09/06/2019,9,26
404500,Analysis,94889,09/06/2019,9,24
404501,Engineering,65505,08/15/2019,8,51
404501,Architecture,65505,08/15/2019,8,55
404501,Planning,65505,08/15/2019,8,42
404518,Legal Affairs,115000,08/06/2019,8,23
404521,Engineering,128247.5,08/29/2019,8,51
404521,Architecture,128247.5,08/29/2019,8,55
404521,Planning,128247.5,08/29/2019,8,42
404574,Health,64014,08/07/2019,8,13
404576,Health,92079,08/07/2019,8,13
404609,Constituent Services,67029.5,08/30/2019,8,22
404609,Community Programs,67029.5,08/30/2019,8,12
404617,Constituent Services,38805.48,08/30/2019,8,22
404617,Community Programs,38805.48,08/30/2019,8,12
404636,Health,62028.5,10/28/2019,10,21
404647,Engineering,115732,10/15/2019,10,48
404647,Architecture,115732,10/15/2019,10,54
404647,Planning,115732,10/15/2019,10,44
404686,Engineering,128247.5,08/14/2019,8,51
404686,Architecture,128247.5,08/14/2019,8,55
404686,Planning,128247.5,08/14/2019,8,42
404792,Legal Affairs,65830,08/07/2019,8,23
404794,Legal Affairs,65830,08/16/2019,8,23
404828,Social Services,57818,10/21/2019,10,15
404892,Technology,102500,08/08/2019,8,33
404892,Data,102500,08/08/2019,8,41
404892,Innovation,102500,08/08/2019,8,39
404928,Administration,76542,09/25/2019,9,19
404985,Social Services,80209,08/19/2019,8,6
405070,Finance,100000,09/23/2019,9,23
405070,Accounting,100000,09/23/2019,9,29
405070,Procurement Policy,100000,09/23/2019,9,11
405070,Research,100000,09/23/2019,9,26
405070,Analysis,100000,09/23/2019,9,24
405235,Technology,83495,08/30/2019,8,33
405235,Data,83495,08/30/2019,8,41
405235,Innovation,83495,08/30/2019,8,39
405240,Health,84477.12,10/28/2019,10,21
405262,Technology,96442,08/30/2019,8,33
405262,Data,96442,08/30/2019,8,41
405262,Innovation,96442,08/30/2019,8,39
405295,Technology,106909.5,09/19/2019,9,41
405295,Data,106909.5,09/19/2019,9,41
405295,Innovation,106909.5,09/19/2019,9,38
405346,Constituent Services,38080.89,08/30/2019,8,22
405346,Community Programs,38080.89,08/30/2019,8,12
405381,Building Operations,36687,09/27/2019,9,9
405381,Maintenance,36687,09/27/2019,9,12
405388,Building Operations,49053.5,08/12/2019,8,16
405388,Maintenance,49053.5,08/12/2019,8,16
405409,Research,109275.5,10/28/2019,10,56
405409,Analysis,109275.5,10/28/2019,10,46
405410,Finance,85000,09/06/2019,9,23
405410,Accounting,85000,09/06/2019,9,29
405410,Procurement,85000,09/06/2019,9,15
405436,Constituent Services,38805.48,08/13/2019,8,22
405436,Community Programs,38805.48,08/13/2019,8,12
405440,Social Services,77723.5,10/28/2019,10,15
405451,Public Safety,82653,08/26/2019,8,11
405451,Inspections,82653,08/26/2019,8,25
405451,Enforcement,82653,08/26/2019,8,24
405514,Engineering,69283.5,11/01/2019,11,64
405514,Architecture,69283.5,11/01/2019,11,67
405514,Planning,69283.5,11/01/2019,11,55
405537,Building Operations,49053.5,08/14/2019,8,16
405537,Maintenance,49053.5,08/14/2019,8,16
405566,Technology,104015.5,11/08/2019,11,31
405566,Data,104015.5,11/08/2019,11,40
405566,Innovation,104015.5,11/08/2019,11,33
405612,Finance,67690.5,08/26/2019,8,25
405612,Accounting,67690.5,08/26/2019,8,27
405612,Procurement,67690.5,08/26/2019,8,19
405616,Building Operations,49053.5,08/14/2019,8,16
405616,Maintenance,49053.5,08/14/2019,8,16
405649,Finance,56463.5,08/29/2019,8,25
405649,Accounting,56463.5,08/29/2019,8,27
405649,Procurement,56463.5,08/29/2019,8,19
405693,Building Operations,51435.5,08/29/2019,8,16
405693,Maintenance,51435.5,08/29/2019,8,16
405750,Health,47719.5,09/24/2019,9,13
405753,Constituent Services,51528,08/13/2019,8,22
405753,Community Programs,51528,08/13/2019,8,12
405765,Constituent Services,56746,08/13/2019,8,22
405765,Community Programs,56746,08/13/2019,8,12
405778,Public Safety,49399.5,08/13/2019,8,11
405778,Inspections,49399.5,08/13/2019,8,25
405789,Public Safety,73680,08/13/2019,8,11
405789,Inspections,73680,08/13/2019,8,25
405789,Enforcement,73680,08/13/2019,8,24
405795,Building Operations,53433,08/29/2019,8,16
405795,Maintenance,53433,08/29/2019,8,16
405799,Finance,151795,08/29/2019,8,25
405799,Accounting,151795,08/29/2019,8,27
405799,Procurement,151795,08/29/2019,8,19
405824,Public Safety,58692,08/14/2019,8,11
405824,Inspections,58692,08/14/2019,8,25
405824,Enforcement,58692,08/14/2019,8,24
405834,Constituent Services,60262,11/01/2019,11,36
405834,Community Programs,60262,11/01/2019,11,23
405846,Research,91258.5,08/13/2019,8,26
405846,Inspections,91258.5,08/13/2019,8,25
405846,Enforcement,91258.5,08/13/2019,8,24
405879,Building Operations,49053.5,08/14/2019,8,16
405879,Maintenance,49053.5,08/14/2019,8,16
405897,Constituent Services,52524,08/13/2019,8,22
405897,Community Programs,52524,08/13/2019,8,12
405914,Technology,74300.5,08/14/2019,8,33
405914,Data,74300.5,08/14/2019,8,41
405914,Innovation,74300.5,08/14/2019,8,39
405920,Constituent Services,89349,08/14/2019,8,22
405920,Architecture,89349,08/14/2019,8,55
405920,Planning,89349,08/14/2019,8,42
405983,Engineering,135673,08/23/2019,8,51
405983,Architecture,135673,08/23/2019,8,55
405983,Planning,135673,08/23/2019,8,42
405997,Building Operations,59069.52,08/30/2019,8,16
405997,Maintenance,59069.52,08/30/2019,8,16
406002,Building Operations,59069.52,08/29/2019,8,16
406002,Maintenance,59069.52,08/29/2019,8,16
406013,Technology,124287,11/08/2019,11,31
406013,Data,124287,11/08/2019,11,40
406013,Innovation,124287,11/08/2019,11,33
406014,Engineering,52000,08/21/2019,8,51
406014,Architecture,52000,08/21/2019,8,55
406014,Planning,52000,08/21/2019,8,42
406081,Policy,49576.5,08/16/2019,8,7
406081,Research,49576.5,08/16/2019,8,26
406081,Analysis,49576.5,08/16/2019,8,21
406084,Legal Affairs,46149.5,08/30/2019,8,23
406107,Technology,109970,11/08/2019,11,31
406107,Data,109970,11/08/2019,11,40
406107,Innovation,109970,11/08/2019,11,33
406147,Constituent Services,56746,08/14/2019,8,22
406147,Community Programs,56746,08/14/2019,8,12
406231,Engineering,73495,09/30/2019,9,36
406231,Architecture,73495,09/30/2019,9,36
406231,Planning,73495,09/30/2019,9,30
406288,Engineering,97001,08/28/2019,8,51
406288,Architecture,97001,08/28/2019,8,55
406288,Planning,97001,08/28/2019,8,42
406289,Public Safety,115000,08/15/2019,8,11
406289,Inspections,115000,08/15/2019,8,25
406289,Enforcement,115000,08/15/2019,8,24
406297,Technology,99970,09/30/2019,9,41
406297,Data,99970,09/30/2019,9,41
406297,Research,99970,09/30/2019,9,26
406297,Analysis,99970,09/30/2019,9,24
406324,Engineering,89349,08/20/2019,8,51
406324,Architecture,89349,08/20/2019,8,55
406324,Planning,89349,08/20/2019,8,42
406385,Policy,48755.5,08/15/2019,8,7
406385,Research,48755.5,08/15/2019,8,26
406385,Inspections,48755.5,08/15/2019,8,25
406385,Enforcement,48755.5,08/15/2019,8,24
406401,Technology,105000,09/30/2019,9,41
406401,Data,105000,09/30/2019,9,41
406401,Innovation,105000,09/30/2019,9,38
406428,Administration,37621.58,08/19/2019,8,11
406428,Human Resources,37621.58,08/19/2019,8,4
406441,Legal Affairs,80000,08/19/2019,8,23
406464,Finance,75365.5,08/29/2019,8,25
406464,Accounting,75365.5,08/29/2019,8,27
406464,Procurement,75365.5,08/29/2019,8,19
406469,Engineering,92500,08/29/2019,8,51
406469,Architecture,92500,08/29/2019,8,55
406469,Planning,92500,08/29/2019,8,42
406479,Engineering,85000,08/29/2019,8,51
406479,Architecture,85000,08/29/2019,8,55
406479,Planning,85000,08/29/2019,8,42
